Name,Total_CPU,Total_IO,Total_Network,Input_Size,Output_Size
setKey,5.6000000000000005,2.8000000000000003,1.4000000000000001,36,8
dbRandomKey,6.65,3.3500000000000005,1.7000000000000002,8,8
dbGenericDelete,7.65,3.8500000000000005,1.9500000000000002,24,8
dbSyncDelete,7.65,3.8500000000000005,1.9500000000000002,16,8
dbAsyncDelete,7.65,3.8500000000000005,1.9500000000000002,16,8
dbDelete,7.65,3.8500000000000005,1.9500000000000002,16,8
dbUnshareStringValue,7.8500000000000005,3.9500000000000006,2.0,24,8
emptyDbStructure,8.9,4.500000000000001,2.3,24,8
emptyData,9.700000000000001,4.900000000000001,2.5,16,8
initTempDb,10.15,5.150000000000001,2.65,8,8
discardTempDb,10.6,5.400000000000001,2.8,16,8
selectDb,10.799999999999999,5.500000000000001,2.8499999999999996,12,8
dbTotalServerKeyCount,11.049999999999999,5.650000000000001,2.9499999999999997,0,8
signalModifiedKey,11.049999999999999,5.650000000000001,2.9499999999999997,24,8
signalFlushedDb,11.7,6.000000000000001,3.15,8,0
getFlushCommandFlags,12.7,6.500000000000001,3.4,16,8
flushAllDataAndResetRDB,13.299999999999999,6.800000000000001,3.55,4,8
flushdbCommand,13.7,7.000000000000001,3.65,8,8
flushallCommand,13.899999999999999,7.1000000000000005,3.6999999999999997,8,8
delGenericCommand,14.549999999999999,7.45,3.9,12,8
delCommand,14.549999999999999,7.45,3.9,8,8
unlinkCommand,14.549999999999999,7.45,3.9,8,8
existsCommand,14.999999999999998,7.7,4.05,8,8
selectCommand,15.799999999999999,8.1,4.25,8,8
randomkeyCommand,15.999999999999998,8.2,4.3,8,8
keysCommand,16.849999999999998,8.649999999999999,4.55,8,8
scanCallback,18.049999999999997,9.249999999999998,4.85,16,8
parseScanCursorOrReply,18.249999999999996,9.349999999999998,4.8999999999999995,24,8
scanGenericCommand,25.589999999999996,13.169999999999998,6.959999999999999,20,8
scanCommand,25.789999999999996,13.269999999999998,7.009999999999999,8,8
dbsizeCommand,25.789999999999996,13.269999999999998,7.009999999999999,8,8
lastsaveCommand,25.789999999999996,13.269999999999998,7.009999999999999,8,8
getObjectTypeName,26.389999999999997,13.569999999999999,7.159999999999999,8,8
typeCommand,26.389999999999997,13.569999999999999,7.159999999999999,8,8
shutdownCommand,30.04,15.419999999999998,8.11,8,8
renameGenericCommand,31.64,16.22,8.51,12,8
renameCommand,31.64,16.22,8.51,8,8
renamenxCommand,31.64,16.22,8.51,8,8
moveCommand,33.04,16.919999999999998,8.86,8,8
copyCommand,36.29,18.569999999999997,9.709999999999999,8,8
scanDatabaseForReadyKeys,36.74,18.819999999999997,9.86,8,8
scanDatabaseForDeletedKeys,37.79,19.369999999999997,10.16,16,8
dbSwapDatabases,38.19,19.569999999999997,10.26,8,8
swapMainDbWithTempDb,38.64,19.819999999999997,10.41,8,8
swapdbCommand,39.64,20.319999999999997,10.66,8,8
removeExpire,39.64,20.319999999999997,10.66,16,8
setExpire,39.84,20.419999999999998,10.71,32,8
getExpire,40.040000000000006,20.52,10.760000000000002,16,8
deleteExpiredKeyAndPropagate,40.040000000000006,20.52,10.760000000000002,16,8
propagateDeletion,40.24000000000001,20.62,10.810000000000002,20,8
keyIsExpired,40.64000000000001,20.82,10.910000000000002,16,8
expireIfNeeded,42.040000000000006,21.52,11.260000000000002,20,8
getKeysPrepareResult,43.040000000000006,22.02,11.510000000000002,12,8
getAllKeySpecsFlags,43.49000000000001,22.27,11.660000000000002,12,8
getKeysUsingKeySpecs,50.22000000000001,25.759999999999998,13.480000000000002,32,8
getKeysFromCommandWithSpecs,51.02000000000001,26.159999999999997,13.680000000000001,32,8
doesCommandHaveKeys,51.02000000000001,26.159999999999997,13.680000000000001,8,8
doesCommandHaveChannelsWithFlags,51.67000000000001,26.509999999999998,13.88,12,8
getChannelsFromCommand,53.12000000000001,27.31,14.33,28,8
getKeysUsingLegacyRangeSpec,54.570000000000014,28.06,14.73,28,8
getKeysFromCommand,55.170000000000016,28.36,14.88,28,8
getKeysFreeResult,55.37000000000002,28.46,14.930000000000001,8,8
genericGetKeys,56.22000000000002,28.91,15.180000000000001,36,8
sintercardGetKeys,56.22000000000002,28.91,15.180000000000001,28,8
zunionInterDiffStoreGetKeys,56.22000000000002,28.91,15.180000000000001,28,8
zunionInterDiffGetKeys,56.22000000000002,28.91,15.180000000000001,28,8
evalGetKeys,56.22000000000002,28.91,15.180000000000001,28,8
functionGetKeys,56.22000000000002,28.91,15.180000000000001,28,8
lmpopGetKeys,56.22000000000002,28.91,15.180000000000001,28,8
blmpopGetKeys,56.22000000000002,28.91,15.180000000000001,28,8
zmpopGetKeys,56.22000000000002,28.91,15.180000000000001,28,8
bzmpopGetKeys,56.22000000000002,28.91,15.180000000000001,28,8
sortROGetKeys,56.22000000000002,28.91,15.180000000000001,28,8
sortGetKeys,57.27000000000002,29.51,15.530000000000001,28,8
migrateGetKeys,59.170000000000016,30.560000000000002,16.130000000000003,28,8
georadiusGetKeys,60.02000000000002,31.01,16.380000000000003,28,8
xreadGetKeys,62.12000000000002,32.11,16.980000000000004,28,8
setGetKeys,62.57000000000002,32.36,17.130000000000003,28,8
bitfieldGetKeys,64.02000000000002,33.11,17.53,28,8
zslCreateNode,0.0,0.0,0.0,16,8
zslCreate,0.25,0.15,0.1,8,8
zslFreeNode,0.25,0.15,0.1,8,8
zslFree,0.5,0.3,0.2,8,8
zslRandomLevel,0.95,0.55,0.35000000000000003,8,4
zslInsert,3.3499999999999996,1.9000000000000001,1.1500000000000001,20,8
zslDeleteNode,4.6499999999999995,2.6,1.5500000000000003,24,8
zslDelete,5.8999999999999995,3.3000000000000003,1.9500000000000002,28,8
zslUpdateScore,6.75,3.8000000000000003,2.25,28,8
zslValueGteMin,6.95,3.9000000000000004,2.3,16,8
zslValueLteMax,7.15,4.0,2.3499999999999996,16,8
zslIsInRange,7.75,4.3,2.4999999999999996,16,8
zslFirstInRange,8.8,4.9,2.8499999999999996,16,8
zslLastInRange,9.850000000000001,5.5,3.1999999999999997,16,8
zslDeleteRangeByScore,10.750000000000002,6.05,3.55,24,8
zslDeleteRangeByLex,11.650000000000002,6.6,3.9,24,8
zslDeleteRangeByRank,12.550000000000002,7.1499999999999995,4.25,24,8
zslGetRank,13.400000000000002,7.6499999999999995,4.55,20,8
zslGetElementByRank,14.250000000000002,8.149999999999999,4.85,12,8
zslParseRange,16.650000000000002,9.349999999999998,5.449999999999999,24,8
zslParseLexRangeItem,17.250000000000004,9.649999999999999,5.6,24,8
zslFreeLexRange,17.650000000000002,9.849999999999998,5.699999999999999,8,8
zslParseLexRange,18.250000000000004,10.149999999999999,5.85,24,8
sdscmplex,18.850000000000005,10.45,6.0,8,4
zslLexValueGteMin,19.050000000000004,10.549999999999999,6.05,12,8
zslLexValueLteMax,19.250000000000004,10.649999999999999,6.1,12,8
zslIsInLexRange,19.850000000000005,10.95,6.25,16,8
zslFirstInLexRange,20.900000000000006,11.549999999999999,6.6,16,8
zslLastInLexRange,21.950000000000006,12.149999999999999,6.949999999999999,16,8
zzlStrtod,22.150000000000006,12.249999999999998,6.999999999999999,12,8
zzlGetScore,22.550000000000004,12.449999999999998,7.099999999999999,8,8
lpGetObject,22.950000000000003,12.649999999999997,7.199999999999998,8,8
zzlCompareElements,23.550000000000004,12.949999999999998,7.349999999999999,20,8
zzlLength,23.550000000000004,12.949999999999998,7.349999999999999,8,8
zzlNext,23.950000000000003,13.149999999999997,7.449999999999998,24,8
zzlPrev,24.35,13.349999999999996,7.549999999999998,24,8
zzlIsInRange,25.150000000000002,13.749999999999996,7.749999999999998,16,8
zzlFirstInRange,26.000000000000004,14.199999999999996,7.999999999999998,16,8
zzlLastInRange,27.250000000000004,14.849999999999996,8.349999999999998,16,8
zzlLexValueGteMin,27.250000000000004,14.849999999999996,8.349999999999998,16,8
zzlLexValueLteMax,27.250000000000004,14.849999999999996,8.349999999999998,16,8
zzlIsInLexRange,28.050000000000004,15.249999999999996,8.549999999999997,16,8
zzlFirstInLexRange,28.900000000000006,15.699999999999996,8.799999999999997,16,8
zzlLastInLexRange,30.150000000000006,16.349999999999994,9.149999999999997,16,8
zzlFind,30.750000000000007,16.649999999999995,9.299999999999997,20,8
zzlDelete,30.750000000000007,16.649999999999995,9.299999999999997,16,8
zzlInsertAt,32.150000000000006,17.349999999999994,9.649999999999997,28,8
zzlInsert,33.2,17.899999999999995,9.949999999999998,20,8
zzlDeleteRangeByScore,34.45,18.549999999999994,10.299999999999997,24,8
zzlDeleteRangeByLex,35.7,19.199999999999992,10.649999999999997,24,8
zzlDeleteRangeByRank,35.900000000000006,19.299999999999994,10.699999999999998,24,8
zsetLength,36.50000000000001,19.599999999999994,10.849999999999998,8,8
zsetConvert,38.800000000000004,20.799999999999994,11.499999999999998,12,8
zsetConvertToListpackIfNeeded,39.2,20.999999999999993,11.599999999999998,16,8
zsetScore,40.400000000000006,21.599999999999994,11.899999999999999,20,8
zsetAdd,45.60000000000001,24.199999999999996,13.2,40,8
zsetRemoveFromSkiplist,45.80000000000001,24.299999999999997,13.25,12,8
zsetDel,47.000000000000014,24.9,13.55,12,8
zsetRank,50.05000000000001,26.45,14.350000000000001,24,8
zsetDup,50.90000000000001,26.9,14.600000000000001,8,8
zsetSdsFromListpackEntry,51.100000000000016,27.0,14.650000000000002,8,8
zsetReplyFromListpackEntry,51.500000000000014,27.2,14.750000000000002,16,8
zsetTypeRandomElement,52.90000000000001,27.9,15.100000000000001,28,8
zaddGenericCommand,59.570000000000014,31.31,16.880000000000003,12,8
zaddCommand,59.570000000000014,31.31,16.880000000000003,8,8
zincrbyCommand,59.570000000000014,31.31,16.880000000000003,8,8
zremCommand,60.820000000000014,31.959999999999997,17.230000000000004,8,8
zremrangeGenericCommand,65.98000000000002,34.54,18.520000000000003,12,8
zremrangebyrankCommand,65.98000000000002,34.54,18.520000000000003,8,8
zremrangebyscoreCommand,65.98000000000002,34.54,18.520000000000003,8,8
zremrangebylexCommand,65.98000000000002,34.54,18.520000000000003,8,8
zuiInitIterator,68.38000000000002,35.74,19.120000000000005,8,8
zuiClearIterator,70.58000000000003,36.84,19.670000000000005,8,8
zuiDiscardDirtyValue,70.78000000000003,36.940000000000005,19.720000000000006,8,8
zuiLength,72.18000000000004,37.64000000000001,20.070000000000007,8,8
zuiNext,75.38000000000004,39.24000000000001,20.870000000000008,16,8
zuiLongLongFromValue,76.58000000000004,39.84000000000001,21.17000000000001,8,8
zuiSdsFromValue,77.18000000000004,40.14000000000001,21.320000000000007,8,8
zuiNewSdsFromValue,77.98000000000003,40.540000000000006,21.520000000000007,8,8
zuiBufferFromValue,78.58000000000003,40.84,21.670000000000005,8,8
zuiFind,81.58000000000003,42.34,22.420000000000005,24,8
zuiCompareByCardinality,81.98000000000003,42.540000000000006,22.520000000000007,16,8
zuiCompareByRevCardinality,81.98000000000003,42.540000000000006,22.520000000000007,16,8
zunionInterAggregate,83.38000000000004,43.24000000000001,22.870000000000008,20,8
zsetDictGetMaxElementLength,84.03000000000004,43.59000000000001,23.070000000000007,16,8
zdiffAlgorithm1,85.28000000000004,44.29000000000001,23.470000000000006,40,8
zdiffAlgorithm2,87.33000000000004,45.390000000000015,24.070000000000007,40,8
zsetChooseDiffAlgorithm,87.98000000000005,45.740000000000016,24.270000000000007,16,8
zdiff,88.78000000000004,46.140000000000015,24.470000000000006,40,8
zunionInterDiffGenericCommand,101.48000000000005,52.79000000000001,28.020000000000007,28,8
zunionstoreCommand,101.48000000000005,52.79000000000001,28.020000000000007,8,8
zinterstoreCommand,101.48000000000005,52.79000000000001,28.020000000000007,8,8
zdiffstoreCommand,101.48000000000005,52.79000000000001,28.020000000000007,8,8
zunionCommand,101.48000000000005,52.79000000000001,28.020000000000007,8,8
zinterCommand,101.48000000000005,52.79000000000001,28.020000000000007,8,8
zinterCardCommand,101.48000000000005,52.79000000000001,28.020000000000007,8,8
zdiffCommand,101.48000000000005,52.79000000000001,28.020000000000007,8,8
zrangeResultBeginClient,101.88000000000005,52.990000000000016,28.120000000000008,16,8
zrangeResultEmitCBufferToClient,102.28000000000006,53.19000000000002,28.22000000000001,28,8
zrangeResultEmitLongLongToClient,102.68000000000006,53.39000000000002,28.32000000000001,24,8
zrangeResultFinalizeClient,103.08000000000007,53.590000000000025,28.420000000000012,12,8
zrangeResultBeginStore,103.48000000000008,53.79000000000003,28.520000000000014,16,8
zrangeResultEmitCBufferForStore,103.48000000000008,53.79000000000003,28.520000000000014,28,8
zrangeResultEmitLongLongForStore,103.48000000000008,53.79000000000003,28.520000000000014,24,8
zrangeResultFinalizeStore,104.08000000000007,54.090000000000025,28.670000000000012,12,8
zrangeResultHandlerInit,104.28000000000007,54.190000000000026,28.720000000000013,20,8
zrangeResultHandlerScoreEmissionEnable,104.28000000000007,54.190000000000026,28.720000000000013,8,8
zrangeResultHandlerDestinationKeySet,104.28000000000007,54.190000000000026,28.720000000000013,16,8
genericZrangebyrankCommand,108.78000000000007,56.49000000000002,29.920000000000012,40,8
zrangestoreCommand,108.78000000000007,56.49000000000002,29.920000000000012,8,8
zrangeCommand,108.78000000000007,56.49000000000002,29.920000000000012,8,8
zrevrangeCommand,108.78000000000007,56.49000000000002,29.920000000000012,8,8
genericZrangebyscoreCommand,115.18000000000008,59.79000000000002,31.670000000000012,44,8
zrangebyscoreCommand,115.18000000000008,59.79000000000002,31.670000000000012,8,8
zrevrangebyscoreCommand,115.18000000000008,59.79000000000002,31.670000000000012,8,8
zcountCommand,117.43000000000008,60.94000000000002,32.27000000000001,8,8
zlexcountCommand,119.68000000000008,62.09000000000002,32.87000000000001,8,8
genericZrangebylexCommand,126.08000000000008,65.39000000000001,34.62000000000001,48,8
zrangebylexCommand,126.08000000000008,65.39000000000001,34.62000000000001,8,8
zrevrangebylexCommand,126.08000000000008,65.39000000000001,34.62000000000001,8,8
zrangeGenericCommand,131.0900000000001,67.92000000000002,35.91000000000001,24,8
zcardCommand,131.29000000000008,68.02000000000001,35.96000000000001,8,8
zscoreCommand,131.89000000000007,68.32000000000001,36.11000000000001,8,8
zmscoreCommand,132.74000000000007,68.77000000000001,36.36000000000001,8,8
zrankGenericCommand,135.34000000000006,70.07000000000001,37.010000000000005,12,8
zrankCommand,135.34000000000006,70.07000000000001,37.010000000000005,8,8
zrevrankCommand,135.34000000000006,70.07000000000001,37.010000000000005,8,8
zscanCommand,135.74000000000007,70.27000000000001,37.11000000000001,8,8
genericZpopCommand,141.64000000000007,73.27000000000001,38.660000000000004,52,8
zpopMinMaxCommand,142.04000000000008,73.47000000000001,38.760000000000005,12,8
zpopminCommand,142.04000000000008,73.47000000000001,38.760000000000005,8,8
zpopmaxCommand,142.04000000000008,73.47000000000001,38.760000000000005,8,8
blockingGenericZpopCommand,144.29000000000008,74.62000000000002,39.36000000000001,44,8
bzpopminCommand,144.29000000000008,74.62000000000002,39.36000000000001,8,8
bzpopmaxCommand,144.29000000000008,74.62000000000002,39.36000000000001,8,8
zrandmemberReplyWithListpack,145.74000000000007,75.37000000000002,39.760000000000005,28,8
zrandmemberWithCountCommand,154.09000000000006,79.72000000000001,42.11000000000001,20,8
zrandmemberCommand,155.29000000000005,80.32000000000001,42.410000000000004,8,8
zmpopGenericCommand,157.74000000000004,81.57000000000001,43.06,16,8
zmpopCommand,157.74000000000004,81.57000000000001,43.06,8,8
bzmpopCommand,157.74000000000004,81.57000000000001,43.06,8,8
keyspaceEventsStringToFlags,0.45,0.25,0.15000000000000002,8,8
keyspaceEventsFlagsToString,3.6500000000000004,1.85,0.9500000000000001,4,4
notifyKeyspaceEvent,4.45,2.25,1.1500000000000001,24,8
hashTypeTryConversion,1.05,0.55,0.30000000000000004,24,8
hashTypeGetFromListpack,1.6500000000000001,0.8500000000000001,0.45000000000000007,36,8
hashTypeGetFromHashTable,1.85,0.9500000000000001,0.5000000000000001,12,8
hashTypeGetValue,2.85,1.4500000000000002,0.7500000000000001,36,8
hashTypeGetValueObject,3.45,1.7500000000000002,0.9000000000000001,12,8
hashTypeGetValueLength,3.85,1.9500000000000002,1.0000000000000002,12,8
hashTypeExists,3.85,1.9500000000000002,1.0000000000000002,12,8
hashTypeSet,7.25,3.6500000000000004,1.8500000000000003,20,8
hashTypeDelete,8.65,4.3500000000000005,2.2,12,8
hashTypeLength,9.25,4.65,2.35,8,8
hashTypeInitIterator,9.85,4.95,2.5,8,8
hashTypeReleaseIterator,10.049999999999999,5.05,2.55,8,8
hashTypeNext,11.45,5.75,2.9,8,8
hashTypeCurrentFromListpack,11.85,5.95,3.0,36,8
hashTypeCurrentFromHashTable,12.25,6.15,3.1,12,8
hashTypeCurrentObject,12.85,6.45,3.25,36,8
hashTypeCurrentObjectNewSds,13.049999999999999,6.55,3.3,12,8
hashTypeLookupWriteOrCreate,13.45,6.75,3.4,16,8
hashTypeConvertListpack,14.5,7.3,3.7,12,8
hashTypeConvert,15.1,7.6,3.85,12,8
hashTypeDup,15.95,8.049999999999999,4.1,8,8
hashSdsFromListpackEntry,16.15,8.149999999999999,4.1499999999999995,8,8
hashReplyFromListpackEntry,16.549999999999997,8.349999999999998,4.249999999999999,16,8
hashTypeRandomElement,17.349999999999998,8.749999999999998,4.449999999999999,28,8
hsetnxCommand,17.95,9.049999999999999,4.6,8,8
hsetCommand,19.0,9.6,4.8999999999999995,8,8
hincrbyCommand,20.4,10.299999999999999,5.249999999999999,8,8
hincrbyfloatCommand,22.2,11.2,5.699999999999999,8,8
addHashFieldToReply,23.2,11.7,5.949999999999999,20,8
hgetCommand,23.4,11.799999999999999,5.999999999999999,8,8
hmgetCommand,23.849999999999998,12.049999999999999,6.1499999999999995,8,8
hdelCommand,25.099999999999998,12.7,6.499999999999999,8,8
hlenCommand,25.299999999999997,12.799999999999999,6.549999999999999,8,8
hstrlenCommand,25.499999999999996,12.899999999999999,6.599999999999999,8,8
addHashIteratorCursorToReply,26.499999999999996,13.399999999999999,6.849999999999999,20,8
genericHgetallCommand,28.149999999999995,14.249999999999998,7.299999999999999,12,8
hkeysCommand,28.149999999999995,14.249999999999998,7.299999999999999,8,8
hvalsCommand,28.149999999999995,14.249999999999998,7.299999999999999,8,8
hgetallCommand,28.149999999999995,14.249999999999998,7.299999999999999,8,8
hexistsCommand,28.549999999999994,14.449999999999998,7.399999999999999,8,8
hscanCommand,28.949999999999992,14.649999999999997,7.499999999999998,8,8
hrandfieldReplyWithListpack,30.39999999999999,15.399999999999997,7.899999999999999,28,8
hrandfieldWithCountCommand,38.74999999999999,19.749999999999996,10.249999999999998,20,8
hrandfieldCommand,39.949999999999996,20.349999999999998,10.549999999999999,8,8
getLRUClock,0.0,0.0,0.0,8,4
LRU_CLOCK,0.4,0.2,0.1,8,4
estimateObjectIdleTime,0.8,0.4,0.2,8,8
evictionPoolAlloc,1.05,0.55,0.30000000000000004,8,8
evictionPoolPopulate,4.5,2.3500000000000005,1.25,28,8
LFUGetTimeInMinutes,4.5,2.3500000000000005,1.25,8,4
LFUTimeElapsed,4.7,2.4500000000000006,1.3,4,4
LFULogIncr,5.300000000000001,2.750000000000001,1.4500000000000002,1,1
LFUDecrAndReturn,5.9,3.0500000000000007,1.6,8,8
freeMemoryGetNotCountedMemory,6.5,3.3500000000000005,1.75,8,4
getMaxmemoryState,8.5,4.3500000000000005,2.25,32,8
overMaxmemoryAfterAlloc,9.1,4.65,2.4,4,4
evictionTimeProc,9.299999999999999,4.75,2.4499999999999997,24,8
startEvictionTimeProc,9.499999999999998,4.85,2.4999999999999996,8,0
isSafeToPerformEvictions,10.099999999999998,5.1499999999999995,2.6499999999999995,8,4
evictionTimeLimitUs,10.499999999999998,5.35,2.7499999999999996,0,4
performEvictions,19.339999999999996,10.07,5.26,8,8
luaSaveOnRegistry,0.4,0.2,0.1,24,8
luaGetFromRegistry,0.6000000000000001,0.30000000000000004,0.15000000000000002,16,8
redisProtocolToLuaType,0.6000000000000001,0.30000000000000004,0.15000000000000002,16,8
redisProtocolToLuaType_Int,1.0,0.5,0.25,28,8
redisProtocolToLuaType_NullBulkString,1.4,0.7,0.35,20,8
redisProtocolToLuaType_NullArray,1.7999999999999998,0.8999999999999999,0.44999999999999996,20,8
redisProtocolToLuaType_BulkString,2.1999999999999997,1.0999999999999999,0.5499999999999999,32,8
